Date;Time;Magnet heated outlet temperature (°C) - OS1:PI11_211TT03:Sensor:GemW;Magnet cold inlet temperature (°C) - OS1:PI11_211TT04:Sensor:GemW;Percentage of max power - OS5:Vonk:CoolingDemand:Register;Buffer heated outlet temperature (°C) -OS1:PI11_211TT01:Sensor:GemW;Buffer cold inlet temperature (°C) -OS1:PI11_211TT02:Sensor:GemW
21.06.25;16:32:05;23.1;16.8;11.9;19.4;16.5
21.06.25;16:32:06;23.1;16.8;11.8;19.5;16.5
21.06.25;16:32:07;23.0;16.8;11.8;19.5;16.6
21.06.25;16:32:08;23.0;16.8;11.7;19.5;16.6
21.06.25;16:32:09;23.0;16.9;11.6;19.5;16.6
21.06.25;16:32:10;23.0;16.9;11.5;19.5;16.7
21.06.25;16:32:11;23.0;16.9;11.4;19.5;16.7
21.06.25;16:32:12;23.0;17.0;11.3;19.6;16.8
21.06.25;16:32:13;23.0;17.0;11.2;19.6;16.8
21.06.25;16:32:14;23.0;17.1;11.1;19.6;16.9
21.06.25;16:32:15;23.0;17.2;11.1;19.6;16.9
21.06.25;16:32:16;23.0;17.2;11.0;19.6;16.9
21.06.25;16:32:17;23.0;17.3;10.9;19.7;17.0
21.06.25;16:32:18;23.0;17.3;10.8;19.7;17.0
21.06.25;16:32:19;23.0;17.3;10.7;19.7;17.1
21.06.25;16:32:20;23.0;17.4;10.6;19.7;17.1
21.06.25;16:32:21;23.0;17.4;10.5;19.7;17.1
21.06.25;16:32:22;23.0;17.5;10.4;19.7;17.2
21.06.25;16:32:23;23.0;17.5;10.3;19.8;17.2
21.06.25;16:32:24;23.0;17.5;10.2;19.8;17.3
21.06.25;16:32:25;22.9;17.6;10.1;19.8;17.3
21.06.25;16:32:26;22.9;17.6;10.0;19.8;17.3
21.06.25;16:32:27;22.9;17.6;9.9;19.8;17.4
21.06.25;16:32:28;22.9;17.7;9.9;19.8;17.4
21.06.25;16:32:29;22.9;17.7;9.8;19.9;17.5
21.06.25;16:32:30;22.9;17.8;9.7;19.9;17.5
21.06.25;16:32:31;22.9;17.8;9.6;19.9;17.6
21.06.25;16:32:32;22.9;17.8;9.5;19.9;17.6
21.06.25;16:32:33;22.9;17.9;9.4;19.9;17.6
21.06.25;16:32:34;22.9;17.9;9.3;20.0;17.7
21.06.25;16:32:35;22.9;17.9;9.3;20.0;17.7
21.06.25;16:32:36;22.9;18.0;9.2;20.0;17.8
21.06.25;16:32:37;22.9;18.0;9.1;20.0;17.8
21.06.25;16:32:38;22.9;18.0;9.0;20.0;17.8
21.06.25;16:32:39;22.9;18.1;8.9;20.0;17.9
21.06.25;16:32:40;22.9;18.1;8.9;20.1;17.9
21.06.25;16:32:41;22.9;18.1;8.8;20.1;18.0
21.06.25;16:32:42;22.9;18.2;8.7;20.1;18.0
21.06.25;16:32:43;22.8;18.2;8.6;20.1;18.0
21.06.25;16:32:44;22.8;18.2;8.6;20.1;18.0
21.06.25;16:32:45;22.8;18.2;8.5;20.2;18.0
21.06.25;16:32:46;22.8;18.3;8.4;20.2;18.0
21.06.25;16:32:47;22.8;18.3;8.3;20.2;18.0
21.06.25;16:32:48;22.8;18.3;8.3;20.2;18.1
21.06.25;16:32:49;22.8;18.4;8.2;20.2;18.1
21.06.25;16:32:50;22.8;18.4;8.1;20.2;18.1
21.06.25;16:32:51;22.8;18.4;8.1;20.3;18.1
21.06.25;16:32:52;22.8;18.5;8.0;20.3;18.1
21.06.25;16:32:53;22.8;18.5;7.9;20.3;18.1
21.06.25;16:32:54;22.8;18.5;7.9;20.3;18.1
21.06.25;16:32:55;22.8;18.5;7.8;20.3;18.1
21.06.25;16:32:56;22.8;18.6;7.7;20.3;18.1
21.06.25;16:32:57;22.8;18.6;7.7;20.3;18.1
21.06.25;16:32:58;22.8;18.6;7.6;20.3;18.1
21.06.25;16:32:59;22.8;18.6;7.5;20.3;18.1
21.06.25;16:33:00;22.8;18.6;7.5;20.3;18.2
21.06.25;16:33:01;22.7;18.7;7.4;20.3;18.2
21.06.25;16:33:02;22.7;18.7;7.3;20.3;18.2
21.06.25;16:33:03;22.7;18.7;7.3;20.3;18.2
21.06.25;16:33:04;22.7;18.7;7.2;20.3;18.2
21.06.25;16:33:05;22.7;18.7;7.1;20.3;18.2
21.06.25;16:33:06;22.7;18.8;7.0;20.3;18.2
21.06.25;16:33:07;22.7;18.8;7.0;20.3;18.2
21.06.25;16:33:08;22.7;18.8;6.9;20.3;18.2
21.06.25;16:33:09;22.7;18.8;6.8;20.3;18.2
21.06.25;16:33:10;22.7;18.8;6.8;20.3;18.2
21.06.25;16:33:11;22.7;18.9;6.7;20.3;18.2
21.06.25;16:33:12;22.7;18.9;6.6;20.3;18.3
21.06.25;16:33:13;22.7;18.9;6.5;20.3;18.3
21.06.25;16:33:14;22.7;18.9;6.4;20.3;18.3
21.06.25;16:33:15;22.7;18.9;6.4;20.3;18.3
21.06.25;16:33:16;22.7;19.0;6.3;20.3;18.3
21.06.25;16:33:17;22.7;19.0;6.2;20.3;18.3
21.06.25;16:33:18;22.7;19.0;6.2;20.3;18.3
21.06.25;16:33:19;22.6;19.0;6.1;20.3;18.3
21.06.25;16:33:20;22.6;19.0;6.0;20.3;18.3
21.06.25;16:33:21;22.6;19.0;5.9;20.3;18.3
21.06.25;16:33:22;22.6;19.1;5.9;20.3;18.3
21.06.25;16:33:23;22.6;19.1;5.8;20.3;18.3
21.06.25;16:33:24;22.6;19.1;5.8;20.3;18.4
21.06.25;16:33:25;22.6;19.1;5.7;20.3;18.4
21.06.25;16:33:26;22.6;19.1;5.6;20.3;18.4
21.06.25;16:33:27;22.6;19.1;5.6;20.3;18.4
21.06.25;16:33:28;22.6;19.1;5.5;20.3;18.4
21.06.25;16:33:29;22.6;19.1;5.5;20.3;18.4
21.06.25;16:33:30;22.6;19.1;5.4;20.3;18.4
21.06.25;16:33:31;22.6;19.1;5.3;20.3;18.4
21.06.25;16:33:32;22.6;19.1;5.3;20.3;18.4
21.06.25;16:33:33;22.6;19.1;5.2;20.3;18.4
21.06.25;16:33:34;22.6;19.1;5.2;20.3;18.4
21.06.25;16:33:35;22.6;19.1;5.1;20.3;18.4
21.06.25;16:33:36;22.6;19.1;5.1;20.3;18.5
21.06.25;16:33:37;22.5;19.1;5.0;20.3;18.5
21.06.25;16:33:38;22.5;19.1;4.9;20.3;18.5
21.06.25;16:33:39;22.5;19.1;4.9;20.3;18.5
21.06.25;16:33:40;22.5;19.1;4.8;20.3;18.5
21.06.25;16:33:41;22.5;19.1;4.8;20.3;18.5
21.06.25;16:33:42;22.5;19.1;4.7;20.3;18.5
21.06.25;16:33:43;22.5;19.1;4.6;20.3;18.5
21.06.25;16:33:44;22.5;19.1;4.6;20.3;18.5
21.06.25;16:33:45;22.5;19.1;4.5;20.3;18.5
21.06.25;16:33:46;22.5;19.1;4.5;20.3;18.5
21.06.25;16:33:47;22.5;19.1;4.4;20.3;18.5
21.06.25;16:33:48;22.5;19.1;4.4;20.3;18.6
21.06.25;16:33:49;22.5;19.2;4.3;20.3;18.6
21.06.25;16:33:50;22.5;19.2;4.2;20.3;18.6
21.06.25;16:33:51;22.5;19.2;4.2;20.3;18.6
21.06.25;16:33:52;22.5;19.2;4.1;20.3;18.6
21.06.25;16:33:53;22.5;19.2;4.1;20.3;18.6
21.06.25;16:33:54;22.5;19.2;4.0;20.3;18.6
21.06.25;16:33:55;22.4;19.2;4.0;20.3;18.6
21.06.25;16:33:56;22.4;19.2;3.9;20.3;18.6
21.06.25;16:33:57;22.4;19.2;3.8;20.3;18.6
21.06.25;16:33:58;22.4;19.2;3.8;20.3;18.6
21.06.25;16:33:59;22.4;19.2;3.7;20.4;18.6
21.06.25;16:34:00;22.4;19.2;3.7;20.4;18.7
21.06.25;16:34:01;22.4;19.2;3.6;20.4;18.7
21.06.25;16:34:02;22.4;19.2;3.6;20.4;18.7
21.06.25;16:34:03;22.4;19.2;3.5;20.4;18.7
21.06.25;16:34:04;22.4;19.2;3.5;20.4;18.7
21.06.25;16:34:05;22.4;19.2;3.4;20.4;18.7
21.06.25;16:34:06;22.4;19.2;3.4;20.4;18.7
21.06.25;16:34:07;22.4;19.2;3.3;20.4;18.7
21.06.25;16:34:08;22.4;19.2;3.3;20.4;18.7
21.06.25;16:34:09;22.4;19.2;3.2;20.4;18.7
21.06.25;16:34:10;22.4;19.2;3.2;20.4;18.7
21.06.25;16:34:11;22.4;19.2;3.1;20.4;18.7
21.06.25;16:34:12;22.4;19.2;3.1;20.4;18.8
21.06.25;16:34:13;22.3;19.2;3.1;20.4;18.8
21.06.25;16:34:14;22.3;19.2;3.0;20.4;18.8
21.06.25;16:34:15;22.3;19.2;3.0;20.4;18.8
21.06.25;16:34:16;22.3;19.2;2.9;20.4;18.8
21.06.25;16:34:17;22.3;19.2;2.9;20.4;18.8
21.06.25;16:34:18;22.3;19.2;2.8;20.4;18.8
21.06.25;16:34:19;22.3;19.2;2.8;20.4;18.8
21.06.25;16:34:20;22.3;19.2;2.8;20.4;18.8
21.06.25;16:34:21;22.3;19.3;2.7;20.4;18.8
21.06.25;16:34:22;22.3;19.3;2.7;20.4;18.8
21.06.25;16:34:23;22.3;19.3;2.6;20.4;18.8
21.06.25;16:34:24;22.3;19.3;2.6;20.4;18.9
21.06.25;16:34:25;22.3;19.3;2.5;20.4;18.9
21.06.25;16:34:26;22.3;19.3;2.5;20.4;18.9
21.06.25;16:34:27;22.3;19.3;2.4;20.4;18.9
21.06.25;16:34:28;22.3;19.3;2.4;20.4;18.9
21.06.25;16:34:29;22.3;19.3;2.4;20.4;18.9
21.06.25;16:34:30;22.3;19.3;2.3;20.4;18.9
21.06.25;16:34:31;22.2;19.3;2.3;20.4;18.9
21.06.25;16:34:32;22.2;19.3;2.3;20.4;18.9
21.06.25;16:34:33;22.2;19.3;2.2;20.4;18.9
21.06.25;16:34:34;22.2;19.3;2.2;20.4;18.9
21.06.25;16:34:35;22.2;19.3;2.2;20.4;18.9
21.06.25;16:34:36;22.2;19.4;2.1;20.4;19.0
21.06.25;16:34:37;22.2;19.4;2.1;20.4;19.0
21.06.25;16:34:38;22.2;19.4;2.0;20.4;19.0
21.06.25;16:34:39;22.2;19.4;2.0;20.4;19.0
21.06.25;16:34:40;22.2;19.4;2.0;20.4;19.0
21.06.25;16:34:41;22.2;19.4;1.9;20.4;19.0
21.06.25;16:34:42;22.2;19.4;1.9;20.4;19.0
21.06.25;16:34:43;22.2;19.4;1.9;20.4;19.0
21.06.25;16:34:44;22.2;19.4;1.8;20.4;19.0
21.06.25;16:34:45;22.2;19.4;1.8;20.4;19.0
21.06.25;16:34:46;22.2;19.4;1.8;20.4;19.0
21.06.25;16:34:47;22.2;19.4;1.7;20.4;19.0
21.06.25;16:34:48;22.2;19.4;1.7;20.4;19.1
21.06.25;16:34:49;22.1;19.4;1.6;20.4;19.1
21.06.25;16:34:50;22.1;19.4;1.6;20.4;19.1
21.06.25;16:34:51;22.1;19.5;1.6;20.4;19.1
21.06.25;16:34:52;22.1;19.5;1.5;20.4;19.1
21.06.25;16:34:53;22.1;19.5;1.5;20.4;19.1
21.06.25;16:34:54;22.1;19.5;1.5;20.4;19.1
21.06.25;16:34:55;22.1;19.5;1.4;20.4;19.1
21.06.25;16:34:56;22.1;19.5;1.4;20.4;19.1
21.06.25;16:34:57;22.1;19.5;1.4;20.4;19.1
21.06.25;16:34:58;22.1;19.5;1.4;20.4;19.1
21.06.25;16:34:59;22.1;19.5;1.3;20.4;19.1
21.06.25;16:35:00;22.1;19.5;1.3;20.4;19.1
21.06.25;16:35:01;22.1;19.5;1.3;20.4;19.1
21.06.25;16:35:02;22.1;19.5;1.3;20.4;19.1
21.06.25;16:35:03;22.1;19.5;1.2;20.4;19.1
21.06.25;16:35:04;22.1;19.5;1.2;20.4;19.1
21.06.25;16:35:05;22.1;19.5;1.2;20.4;19.1
21.06.25;16:35:06;22.1;19.6;1.1;20.4;19.1
21.06.25;16:35:07;22.1;19.6;1.1;20.4;19.1
21.06.25;16:35:08;22.1;19.6;1.1;20.4;19.1
21.06.25;16:35:09;22.0;19.6;1.1;20.4;19.1
21.06.25;16:35:10;22.0;19.6;1.0;20.4;19.1
21.06.25;16:35:11;22.0;19.6;1.0;20.4;19.1
21.06.25;16:35:12;22.0;19.6;1.0;20.4;19.1
21.06.25;16:35:13;22.0;19.6;1.0;20.4;19.1
21.06.25;16:35:14;22.0;19.6;0.9;20.4;19.1
21.06.25;16:35:15;22.0;19.6;0.9;20.4;19.1
21.06.25;16:35:16;22.0;19.6;0.9;20.4;19.1
21.06.25;16:35:17;22.0;19.7;0.9;20.4;19.1
21.06.25;16:35:18;22.0;19.7;0.8;20.4;19.1
21.06.25;16:35:19;22.0;19.7;0.8;20.4;19.1
21.06.25;16:35:20;22.0;19.7;0.8;20.4;19.1
21.06.25;16:35:21;22.0;19.7;0.8;20.4;19.1
21.06.25;16:35:22;22.0;19.7;0.8;20.4;19.1
21.06.25;16:35:23;22.0;19.7;0.7;20.4;19.1
21.06.25;16:35:24;22.0;19.7;0.7;20.4;19.1
21.06.25;16:35:25;22.0;19.7;0.7;20.4;19.1
21.06.25;16:35:26;22.0;19.7;0.6;20.4;19.1
21.06.25;16:35:27;22.0;19.8;0.6;20.4;19.1
21.06.25;16:35:28;22.0;19.8;0.6;20.4;19.1
21.06.25;16:35:29;22.0;19.8;0.6;20.4;19.1
21.06.25;16:35:30;22.0;19.8;0.5;20.4;19.1
21.06.25;16:35:31;22.0;19.8;0.5;20.4;19.1
21.06.25;16:35:32;21.9;19.8;0.5;20.4;19.1
21.06.25;16:35:33;21.9;19.8;0.5;20.4;19.1
21.06.25;16:35:34;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:35;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:36;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:37;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:38;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:39;21.9;19.8;0.4;20.4;19.1
21.06.25;16:35:40;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:41;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:42;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:43;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:44;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:45;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:46;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:47;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:48;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:49;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:50;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:51;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:52;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:53;21.9;19.9;0.4;20.4;19.1
21.06.25;16:35:54;21.8;20.0;0.4;20.4;19.1
21.06.25;16:35:55;21.8;20.0;0.4;20.4;19.1
21.06.25;16:35:56;21.8;20.0;0.4;20.4;19.1
21.06.25;16:35:57;21.8;20.0;0.4;20.4;19.1
21.06.25;16:35:58;21.8;20.0;0.4;20.4;19.1
21.06.25;16:35:59;21.8;20.0;0.4;20.4;19.1
21.06.25;16:36:00;21.8;20.0;0.4;20.4;19.1
21.06.25;16:36:01;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:02;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:03;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:04;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:05;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:06;21.8;20.0;0.3;20.4;19.1
21.06.25;16:36:07;21.8;20.1;0.3;20.4;19.1
21.06.25;16:36:08;21.8;20.1;0.3;20.4;19.1
21.06.25;16:36:09;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:10;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:11;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:12;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:13;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:14;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:15;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:16;21.8;20.1;0.3;20.5;19.1
21.06.25;16:36:17;21.7;20.1;0.3;20.5;19.1
21.06.25;16:36:18;21.7;20.1;0.3;20.5;19.1
21.06.25;16:36:19;21.7;20.1;0.3;20.5;19.1
21.06.25;16:36:20;21.7;20.1;0.3;20.5;19.1
21.06.25;16:36:21;21.7;20.1;0.3;20.5;19.1
21.06.25;16:36:22;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:23;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:24;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:25;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:26;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:27;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:28;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:29;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:30;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:31;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:32;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:33;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:34;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:35;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:36;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:37;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:38;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:39;21.7;20.1;0.3;20.5;19.2
21.06.25;16:36:40;21.6;20.1;0.3;20.5;19.2
21.06.25;16:36:41;21.6;20.1;0.3;20.5;19.2
21.06.25;16:36:42;21.6;20.1;0.3;20.5;19.2
21.06.25;16:36:43;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:44;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:45;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:46;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:47;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:48;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:49;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:50;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:51;21.6;20.0;0.3;20.5;19.2
21.06.25;16:36:52;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:53;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:54;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:55;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:56;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:57;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:58;21.6;20.0;0.2;20.5;19.2
21.06.25;16:36:59;21.6;20.0;0.2;20.5;19.2
21.06.25;16:37:00;21.6;20.0;0.2;20.5;19.2
21.06.25;16:37:01;21.6;20.0;0.2;20.5;19.2
21.06.25;16:37:02;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:03;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:04;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:05;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:06;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:07;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:08;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:09;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:10;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:11;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:12;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:13;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:14;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:15;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:16;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:17;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:18;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:19;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:20;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:21;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:22;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:23;21.5;20.0;0.2;20.5;19.2
21.06.25;16:37:24;21.5;19.9;0.2;20.5;19.2
21.06.25;16:37:25;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:26;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:27;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:28;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:29;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:30;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:31;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:32;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:33;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:34;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:35;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:36;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:37;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:38;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:39;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:40;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:41;21.4;19.9;0.2;20.5;19.2
21.06.25;16:37:42;21.4;19.9;0.1;20.5;19.2
21.06.25;16:37:43;21.4;19.9;0.1;20.5;19.2
21.06.25;16:37:44;21.4;19.8;0.1;20.5;19.2
21.06.25;16:37:45;21.4;19.8;0.1;20.5;19.2
21.06.25;16:37:46;21.4;19.8;0.1;20.5;19.2
21.06.25;16:37:47;21.4;19.8;0.1;20.5;19.2
21.06.25;16:37:48;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:49;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:50;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:51;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:52;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:53;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:54;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:55;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:56;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:57;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:58;21.3;19.8;0.1;20.5;19.2
21.06.25;16:37:59;21.3;19.8;0.1;20.5;19.2
21.06.25;16:38:00;21.3;19.8;0.1;20.5;19.2
21.06.25;16:38:01;21.3;19.8;0.1;20.5;19.2
21.06.25;16:38:02;21.3;19.8;0.1;20.5;19.2
21.06.25;16:38:03;21.3;19.8;0.1;20.5;19.2
21.06.25;16:38:04;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:05;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:06;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:07;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:08;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:09;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:10;21.3;19.7;0.1;20.5;19.2
21.06.25;16:38:11;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:12;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:13;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:14;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:15;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:16;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:17;21.2;19.7;0.1;20.5;19.2
21.06.25;16:38:18;21.2;19.8;0.1;20.5;19.2
21.06.25;16:38:19;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:20;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:21;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:22;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:23;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:24;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:25;21.2;19.8;0.1;20.6;19.2
21.06.25;16:38:26;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:27;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:28;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:29;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:30;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:31;21.2;19.9;0.1;20.6;19.2
21.06.25;16:38:32;21.2;19.9;0.0;20.6;19.2
21.06.25;16:38:33;21.1;19.9;0.0;20.6;19.2
21.06.25;16:38:34;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:35;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:36;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:37;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:38;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:39;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:40;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:41;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:42;21.1;20.0;0.0;20.6;19.2
21.06.25;16:38:43;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:44;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:45;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:46;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:47;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:48;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:49;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:50;21.1;20.1;0.0;20.6;19.2
21.06.25;16:38:51;21.1;20.2;0.0;20.6;19.2
21.06.25;16:38:52;21.1;20.2;0.0;20.6;19.2
21.06.25;16:38:53;21.1;20.2;0.0;20.6;19.2
21.06.25;16:38:54;21.1;20.2;0.0;20.6;19.2
21.06.25;16:38:55;21.1;20.2;0.0;20.6;19.2
21.06.25;16:38:56;21.0;20.2;0.0;20.6;19.2
21.06.25;16:38:57;21.0;20.2;0.0;20.6;19.2
21.06.25;16:38:58;21.0;20.2;0.0;20.6;19.2
21.06.25;16:38:59;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:00;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:01;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:02;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:03;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:04;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:05;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:06;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:07;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:08;21.0;20.3;0.0;20.6;19.2
21.06.25;16:39:09;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:10;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:11;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:12;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:13;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:14;21.0;20.4;0.0;20.6;19.2
21.06.25;16:39:15;21.0;20.4;0.0;20.6;19.2
