Datetime,CZ,FR,HU,NL,SE
2024-10-30 15:00:00,588.09,18.26,287.95,475.51,16.59
2024-10-30 16:00:00,589.93,23.67,288.53,494.41,16.68
2024-10-30 17:00:00,597.14,30.17,290.85,506.35,15.07
2024-10-30 18:00:00,602.72,38.9,298.59,507.95,14.91
2024-10-30 19:00:00,609.56,32.45,303.48,505.09,15.23
2024-10-30 20:00:00,624.83,21.99,307.26,506.84,14.9
2024-10-30 21:00:00,631.13,16.7,306.33,508.35,14.94
2024-10-30 22:00:00,649.47,16.28,305.69,504.92,15.14
2024-10-30 23:00:00,639.49,15.86,294.38,495.45,14.47
2024-10-31 00:00:00,642.3,15.83,291.67,489.46,13.82
2024-10-31 01:00:00,649.0,15.93,288.92,487.64,12.74
2024-10-31 02:00:00,645.09,15.97,289.26,475.38,13.17
2024-10-31 03:00:00,638.06,15.99,290.6,457.81,12.69
2024-10-31 04:00:00,628.55,15.96,308.67,468.44,12.6
2024-10-31 05:00:00,592.77,19.79,314.09,451.59,13.03
2024-10-31 06:00:00,588.78,25.55,301.43,450.34,13.31
2024-10-31 07:00:00,580.1,27.08,282.24,444.9,13.56
2024-10-31 08:00:00,594.48,27.42,265.02,420.37,13.73
2024-10-31 09:00:00,594.76,20.87,245.12,377.91,13.86
2024-10-31 10:00:00,580.79,19.67,219.06,345.03,13.69
2024-10-31 11:00:00,578.65,19.3,232.07,328.1,13.97
2024-10-31 12:00:00,571.7,18.6,273.1,329.46,13.75
2024-10-31 13:00:00,575.53,18.17,285.71,343.44,13.53
2024-10-31 14:00:00,568.09,21.38,302.78,366.92,13.28
2024-10-31 15:00:00,563.03,27.92,316.07,400.71,13.31
2024-10-31 16:00:00,564.81,32.33,318.83,424.38,13.53
2024-10-31 17:00:00,566.94,34.61,318.64,429.56,13.27
2024-10-31 18:00:00,566.48,35.16,323.96,428.06,13.0
2024-10-31 19:00:00,573.86,35.13,332.74,422.61,12.98
2024-10-31 20:00:00,581.5,30.69,329.93,419.78,12.76
2024-10-31 21:00:00,584.04,24.05,319.75,405.06,13.22
2024-10-31 22:00:00,584.67,23.86,316.91,398.97,15.61
2024-10-31 23:00:00,560.56,24.14,302.5,380.38,12.46
2024-11-01 00:00:00,544.74,24.23,290.63,375.86,13.1
2024-11-01 01:00:00,545.66,24.79,291.05,367.86,16.76
2024-11-01 02:00:00,549.25,24.93,291.58,367.32,14.32
2024-11-01 03:00:00,539.5,24.86,295.16,352.65,12.74
2024-11-01 04:00:00,536.71,24.85,294.74,344.54,13.8
2024-11-01 05:00:00,528.44,24.81,293.36,340.67,13.87
2024-11-01 06:00:00,517.86,24.44,263.78,335.83,13.71
2024-11-01 07:00:00,509.3,24.53,212.46,327.25,13.57
2024-11-01 08:00:00,485.85,24.81,192.03,311.32,13.17
2024-11-01 09:00:00,443.27,25.24,171.31,319.76,13.84
2024-11-01 10:00:00,396.24,24.91,156.7,298.62,16.24
2024-11-01 11:00:00,390.03,24.91,166.98,311.78,17.93
2024-11-01 12:00:00,414.03,24.82,174.62,314.96,15.05
2024-11-01 13:00:00,465.87,24.61,207.11,346.21,13.21
2024-11-01 14:00:00,516.91,24.41,274.63,381.81,12.95
2024-11-01 15:00:00,536.98,25.33,308.17,407.8,12.77
2024-11-01 16:00:00,544.56,28.93,312.77,427.89,12.73
2024-11-01 17:00:00,533.89,36.18,313.12,439.89,12.68
2024-11-01 18:00:00,537.73,37.99,317.31,443.47,12.75
2024-11-01 19:00:00,543.16,37.7,320.44,440.27,12.7
2024-11-01 20:00:00,544.89,38.16,302.25,442.45,12.69
2024-11-01 21:00:00,554.92,38.5,298.68,441.46,12.73
2024-11-01 22:00:00,566.12,39.11,295.89,439.92,12.82
2024-11-01 23:00:00,551.21,33.05,277.55,433.6,12.81
2024-11-02 00:00:00,566.45,28.53,258.9,430.29,12.77
2024-11-02 01:00:00,579.54,28.04,246.11,402.99,12.78
2024-11-02 02:00:00,576.27,28.19,231.91,388.03,12.81
2024-11-02 03:00:00,586.0,28.5,242.49,405.02,12.83
2024-11-02 04:00:00,583.41,28.78,256.75,423.19,12.79
2024-11-02 05:00:00,596.2,28.86,250.99,425.58,13.08
2024-11-02 06:00:00,584.93,28.23,221.54,430.91,14.47
2024-11-02 07:00:00,558.29,28.44,210.23,404.64,14.93
2024-11-02 08:00:00,539.48,28.31,194.36,361.78,15.93
2024-11-02 09:00:00,511.71,29.3,187.91,308.37,17.42
2024-11-02 10:00:00,506.95,29.91,180.26,279.85,18.21
2024-11-02 11:00:00,503.89,30.66,179.6,294.54,18.38
2024-11-02 12:00:00,538.4,30.62,177.02,304.95,17.76
2024-11-02 13:00:00,588.57,30.53,203.93,327.49,16.94
2024-11-02 14:00:00,609.91,29.95,252.81,379.44,15.49
2024-11-02 15:00:00,602.23,31.19,282.0,430.16,15.46
2024-11-02 16:00:00,602.35,35.69,280.95,469.82,15.28
2024-11-02 17:00:00,601.51,36.69,270.83,467.64,15.22
2024-11-02 18:00:00,607.76,38.86,268.18,464.1,14.96
2024-11-02 19:00:00,616.18,40.95,275.11,463.92,14.03
2024-11-02 20:00:00,628.65,39.98,267.78,474.94,13.35
2024-11-02 21:00:00,646.64,40.02,268.26,478.74,13.08
2024-11-02 22:00:00,662.37,39.51,265.81,482.48,12.52
2024-11-02 23:00:00,657.47,34.82,260.44,466.57,12.55
2024-11-03 00:00:00,664.28,25.12,261.85,467.25,12.63
2024-11-03 01:00:00,657.79,24.74,265.75,464.97,12.61
2024-11-03 02:00:00,642.55,25.02,275.2,455.54,12.65
2024-11-03 03:00:00,640.67,25.14,279.43,457.61,12.76
2024-11-03 04:00:00,639.06,25.06,281.99,451.86,12.81
2024-11-03 05:00:00,631.54,24.97,283.07,454.87,12.81
2024-11-03 06:00:00,617.22,24.9,258.76,454.02,12.77
2024-11-03 07:00:00,583.35,26.26,211.96,411.08,12.84
2024-11-03 08:00:00,529.29,27.17,191.13,309.77,13.01
2024-11-03 09:00:00,492.56,27.41,172.38,238.74,13.22
2024-11-03 10:00:00,462.05,26.84,169.21,199.7,13.59
2024-11-03 11:00:00,444.09,26.72,172.33,189.35,13.63
2024-11-03 12:00:00,464.21,26.66,185.21,196.45,13.47
2024-11-03 13:00:00,520.97,26.6,234.06,236.88,13.09
2024-11-03 14:00:00,606.37,27.31,304.63,329.65,12.85
2024-11-03 15:00:00,621.13,28.92,330.09,438.16,12.65
2024-11-03 16:00:00,615.56,34.02,323.46,481.47,12.59
2024-11-03 17:00:00,604.88,38.56,326.38,482.37,12.75
2024-11-03 18:00:00,606.88,41.12,332.0,478.09,12.76
2024-11-03 19:00:00,628.23,38.67,340.91,473.17,12.82
2024-11-03 20:00:00,650.31,37.27,341.17,471.23,13.31
2024-11-03 21:00:00,655.7,37.21,335.48,473.44,13.31
2024-11-03 22:00:00,654.95,36.82,317.04,472.87,14.41
2024-11-03 23:00:00,660.06,32.58,315.54,464.92,15.6
2024-11-04 00:00:00,670.82,29.32,303.95,482.05,15.76
2024-11-04 01:00:00,668.34,31.04,295.28,487.55,15.73
2024-11-04 02:00:00,672.91,31.86,297.47,494.91,15.36
2024-11-04 03:00:00,676.23,32.84,316.32,489.66,15.75
2024-11-04 04:00:00,664.5,33.3,337.77,484.04,16.91
2024-11-04 05:00:00,641.49,38.31,326.19,475.89,18.14
2024-11-04 06:00:00,619.28,45.25,288.59,475.93,19.55
2024-11-04 07:00:00,586.07,48.63,250.03,450.6,19.96
2024-11-04 08:00:00,552.35,49.53,223.32,397.92,19.17
2024-11-04 09:00:00,538.2,49.28,198.63,349.81,22.33
2024-11-04 10:00:00,536.67,44.59,183.71,319.64,28.74
2024-11-04 11:00:00,543.63,43.2,195.35,307.15,25.04
2024-11-04 12:00:00,556.49,43.78,209.19,312.79,20.48
2024-11-04 13:00:00,596.56,45.83,239.07,333.17,20.04
2024-11-04 14:00:00,627.47,52.13,296.23,367.19,20.53
2024-11-04 15:00:00,624.32,57.52,323.98,417.87,21.19
2024-11-04 16:00:00,622.21,61.11,319.79,447.96,21.16
2024-11-04 17:00:00,613.99,63.54,316.82,445.4,21.36
2024-11-04 18:00:00,617.88,67.36,318.64,442.07,19.73
2024-11-04 19:00:00,619.57,62.98,330.56,436.99,19.18
2024-11-04 20:00:00,635.71,56.33,337.88,439.02,18.79
2024-11-04 21:00:00,645.63,56.78,338.36,436.16,17.79
2024-11-04 22:00:00,665.59,59.22,329.42,440.11,16.66
2024-11-04 23:00:00,672.41,50.15,313.29,446.87,15.31
2024-11-05 00:00:00,677.42,43.5,311.1,452.74,14.79
2024-11-05 01:00:00,680.97,41.23,311.49,461.29,14.93
2024-11-05 02:00:00,678.7,37.84,314.01,467.51,14.48
2024-11-05 03:00:00,676.58,43.42,311.3,467.05,15.14
2024-11-05 04:00:00,663.77,47.46,321.42,464.08,17.07
2024-11-05 05:00:00,647.26,56.18,317.59,470.18,18.89
2024-11-05 06:00:00,625.29,57.81,279.05,473.56,19.37
2024-11-05 07:00:00,576.23,58.3,240.56,466.48,19.83
2024-11-05 08:00:00,555.66,59.47,188.93,417.59,20.11
2024-11-05 09:00:00,543.52,60.86,172.47,370.86,21.49
2024-11-05 10:00:00,539.4,58.23,168.51,340.8,21.75
2024-11-05 11:00:00,546.33,57.22,170.51,334.07,21.66
2024-11-05 12:00:00,560.51,57.06,179.09,335.3,21.52
2024-11-05 13:00:00,596.29,58.45,209.42,362.81,23.7
2024-11-05 14:00:00,615.28,60.49,271.24,408.74,21.6
2024-11-05 15:00:00,619.35,60.91,298.4,470.47,23.37
2024-11-05 16:00:00,620.46,61.69,311.52,493.76,23.87
2024-11-05 17:00:00,618.15,70.33,306.13,502.73,23.27
2024-11-05 18:00:00,624.21,73.72,294.34,503.06,22.87
2024-11-05 19:00:00,632.8,68.6,290.87,497.05,20.88
2024-11-05 20:00:00,644.61,60.59,297.79,498.73,20.76
2024-11-05 21:00:00,646.73,60.75,293.35,497.99,20.69
2024-11-05 22:00:00,661.52,60.75,297.28,492.36,19.54
2024-11-05 23:00:00,678.46,60.73,293.34,489.26,17.89
2024-11-06 00:00:00,680.81,59.54,292.96,492.21,17.29
2024-11-06 01:00:00,684.63,58.71,297.35,491.17,17.3
2024-11-06 02:00:00,689.06,57.62,300.48,489.76,17.3
2024-11-06 03:00:00,680.57,58.47,311.68,483.84,17.56
2024-11-06 04:00:00,671.86,57.97,321.28,491.97,18.7
2024-11-06 05:00:00,660.42,59.39,310.85,494.88,19.39
2024-11-06 06:00:00,640.21,63.97,287.81,496.32,21.01
2024-11-06 07:00:00,611.44,59.94,247.02,492.0,20.52
2024-11-06 08:00:00,570.49,60.27,225.0,470.6,20.04
2024-11-06 09:00:00,559.85,58.36,201.93,460.94,20.26
2024-11-06 10:00:00,576.5,56.04,205.85,448.84,20.75
2024-11-06 11:00:00,589.28,55.27,228.55,441.67,20.88
2024-11-06 12:00:00,607.12,55.6,254.27,440.2,20.52
2024-11-06 13:00:00,637.67,56.31,254.53,449.32,20.44
2024-11-06 14:00:00,664.82,58.48,300.43,461.93,20.51
2024-11-06 15:00:00,667.48,58.7,318.11,488.8,20.81
2024-11-06 16:00:00,670.16,59.71,320.62,500.2,22.08
2024-11-06 17:00:00,665.63,61.52,328.57,500.62,21.88
2024-11-06 18:00:00,664.25,61.87,322.6,495.8,22.47
2024-11-06 19:00:00,671.48,59.68,312.35,501.43,20.23
2024-11-06 20:00:00,680.49,57.48,317.86,502.1,19.89
2024-11-06 21:00:00,686.18,60.61,316.88,500.48,18.83
2024-11-06 22:00:00,694.5,60.82,308.34,500.63,16.94
2024-11-06 23:00:00,710.99,61.5,296.81,496.36,16.11
2024-11-07 00:00:00,715.58,53.27,296.72,499.65,16.27
2024-11-07 01:00:00,715.34,48.63,298.93,501.72,16.68
2024-11-07 02:00:00,713.47,46.63,299.8,498.13,17.97
2024-11-07 03:00:00,705.35,43.53,308.15,498.37,17.69
2024-11-07 04:00:00,694.34,47.47,317.3,496.48,16.76
2024-11-07 05:00:00,684.06,57.04,309.45,491.42,18.48
2024-11-07 06:00:00,646.43,60.07,271.03,478.97,25.74
2024-11-07 07:00:00,622.97,59.14,232.22,467.62,22.11
2024-11-07 08:00:00,583.46,58.46,214.28,449.79,21.93
2024-11-07 09:00:00,571.75,58.25,201.38,433.82,22.74
2024-11-07 10:00:00,575.38,57.58,200.84,426.24,23.17
2024-11-07 11:00:00,577.73,56.57,209.99,427.5,23.6
2024-11-07 12:00:00,599.87,57.14,222.77,431.41,23.14
2024-11-07 13:00:00,638.14,56.22,241.25,440.49,23.21
2024-11-07 14:00:00,654.65,56.96,289.01,455.19,23.99
2024-11-07 15:00:00,658.28,58.0,310.14,466.18,23.87
2024-11-07 16:00:00,657.23,57.72,306.55,468.69,23.94
2024-11-07 17:00:00,653.24,60.19,307.26,466.57,25.23
2024-11-07 18:00:00,663.57,61.29,312.15,467.36,25.65
2024-11-07 19:00:00,659.06,62.24,312.53,453.05,21.68
2024-11-07 20:00:00,665.27,61.83,327.93,441.7,19.75
2024-11-07 21:00:00,665.36,59.11,330.13,436.25,20.32
2024-11-07 22:00:00,680.52,52.92,320.51,437.51,20.35
2024-11-07 23:00:00,675.09,46.49,306.5,440.25,18.32
2024-11-08 00:00:00,690.79,45.91,302.82,449.64,17.74
2024-11-08 01:00:00,693.78,48.01,303.52,451.07,17.83
2024-11-08 02:00:00,691.31,47.87,302.21,455.85,17.93
2024-11-08 03:00:00,687.63,49.12,315.64,452.62,18.22
2024-11-08 04:00:00,676.21,50.81,327.18,446.75,19.43
2024-11-08 05:00:00,655.92,57.21,317.03,442.85,21.15
2024-11-08 06:00:00,636.61,61.11,267.31,446.89,21.77
2024-11-08 07:00:00,627.38,59.3,208.35,445.37,22.5
2024-11-08 08:00:00,617.84,58.24,180.59,438.82,24.61
2024-11-08 09:00:00,599.34,58.22,166.71,430.45,25.42
2024-11-08 10:00:00,588.1,57.83,163.87,423.98,22.64
2024-11-08 11:00:00,593.33,57.43,173.04,422.77,22.38
2024-11-08 12:00:00,615.56,57.94,189.35,427.49,22.99
2024-11-08 13:00:00,634.22,58.15,223.81,427.83,22.65
2024-11-08 14:00:00,637.83,58.86,271.19,432.28,22.34
2024-11-08 15:00:00,628.23,58.13,293.65,440.46,22.11
2024-11-08 16:00:00,627.87,55.91,299.34,449.37,21.58
2024-11-08 17:00:00,636.15,55.69,304.43,456.83,21.53
2024-11-08 18:00:00,637.56,58.02,303.49,468.72,20.95
2024-11-08 19:00:00,655.18,58.96,319.48,479.07,20.04
2024-11-08 20:00:00,672.51,60.92,323.86,486.49,18.98
2024-11-08 21:00:00,689.09,61.43,329.22,487.26,18.89
2024-11-08 22:00:00,701.78,63.69,318.53,487.71,19.57
2024-11-08 23:00:00,676.67,62.39,299.75,487.69,18.98
2024-11-09 00:00:00,656.39,57.38,292.25,489.32,18.82
2024-11-09 01:00:00,643.97,56.73,284.54,486.89,19.58
2024-11-09 02:00:00,644.4,56.27,284.02,486.56,19.22
2024-11-09 03:00:00,642.08,55.11,289.84,485.8,18.93
2024-11-09 04:00:00,642.79,55.64,304.3,495.55,19.17
2024-11-09 05:00:00,628.58,56.07,312.61,490.85,18.78
2024-11-09 06:00:00,616.3,58.86,258.51,497.5,17.89
2024-11-09 07:00:00,587.24,60.4,198.72,491.66,17.85
2024-11-09 08:00:00,554.89,60.24,177.37,477.99,18.6
2024-11-09 09:00:00,519.4,60.0,179.71,457.49,18.89
2024-11-09 10:00:00,510.97,61.68,180.71,450.0,18.02
2024-11-09 11:00:00,514.97,61.76,185.18,446.56,18.39
2024-11-09 12:00:00,526.52,60.93,194.2,452.49,18.24
2024-11-09 13:00:00,552.83,61.75,228.15,466.31,19.36
2024-11-09 14:00:00,588.3,60.93,300.09,477.53,20.06
2024-11-09 15:00:00,588.68,64.03,322.54,492.28,20.75
2024-11-09 16:00:00,587.28,64.33,314.95,496.89,20.41
2024-11-09 17:00:00,588.06,63.52,317.6,494.05,20.16
2024-11-09 18:00:00,596.71,62.98,331.87,491.14,20.14
2024-11-09 19:00:00,606.11,60.38,341.41,489.79,19.97
2024-11-09 20:00:00,613.51,59.35,344.52,490.45,18.96
2024-11-09 21:00:00,635.84,57.51,333.65,487.57,19.1
2024-11-09 22:00:00,648.82,59.54,306.14,481.26,19.21
2024-11-09 23:00:00,650.38,58.37,297.59,469.72,17.67
2024-11-10 00:00:00,647.43,52.11,289.04,466.18,17.57
2024-11-10 01:00:00,652.6,48.8,284.93,469.51,17.48
2024-11-10 02:00:00,651.62,46.28,282.15,472.59,17.56
2024-11-10 03:00:00,649.96,45.88,280.19,471.66,17.86
2024-11-10 04:00:00,652.19,48.07,286.82,470.95,17.67
2024-11-10 05:00:00,643.95,52.12,291.63,471.75,17.79
2024-11-10 06:00:00,632.79,60.88,284.56,479.93,17.99
2024-11-10 07:00:00,613.88,58.58,263.6,469.76,18.26
2024-11-10 08:00:00,589.58,57.03,240.3,450.41,19.03
2024-11-10 09:00:00,574.66,54.3,236.85,424.62,19.99
2024-11-10 10:00:00,576.47,52.24,256.25,409.31,18.47
2024-11-10 11:00:00,576.82,51.47,243.04,406.02,18.31
2024-11-10 12:00:00,576.85,52.13,238.67,408.35,19.44
2024-11-10 13:00:00,572.54,51.83,254.59,422.66,20.02
2024-11-10 14:00:00,585.82,52.56,285.02,448.0,20.33
2024-11-10 15:00:00,590.63,53.34,296.43,470.24,21.18
2024-11-10 16:00:00,583.35,52.91,285.46,482.16,21.18
2024-11-10 17:00:00,588.05,59.06,284.14,492.47,20.39
2024-11-10 18:00:00,608.93,57.24,298.77,493.8,20.01
2024-11-10 19:00:00,619.04,56.51,308.68,486.03,20.02
2024-11-10 20:00:00,630.22,53.82,304.32,486.46,19.73
2024-11-10 21:00:00,644.65,54.47,295.41,483.46,19.32
2024-11-10 22:00:00,657.87,60.15,287.31,461.95,19.12
2024-11-10 23:00:00,650.17,58.36,285.87,446.64,18.74
2024-11-11 00:00:00,657.39,49.65,287.13,426.76,18.72
2024-11-11 01:00:00,668.76,44.57,285.1,408.43,18.57
2024-11-11 02:00:00,675.27,43.51,291.75,393.77,18.55
2024-11-11 03:00:00,682.52,43.08,308.5,358.38,18.54
2024-11-11 04:00:00,670.76,43.16,335.23,329.09,18.99
2024-11-11 05:00:00,649.71,42.33,345.32,337.64,19.8
2024-11-11 06:00:00,639.65,40.92,336.15,352.05,21.21
2024-11-11 07:00:00,644.94,39.93,337.99,354.12,27.01
2024-11-11 08:00:00,653.14,40.84,352.04,318.23,30.66
2024-11-11 09:00:00,657.53,41.6,350.79,258.51,29.02
2024-11-11 10:00:00,652.67,43.02,353.42,230.81,28.36
2024-11-11 11:00:00,637.68,43.65,351.05,215.28,27.59
2024-11-11 12:00:00,634.64,41.93,357.42,225.01,27.67
2024-11-11 13:00:00,645.98,41.87,376.05,255.52,28.07
2024-11-11 14:00:00,646.42,40.67,380.08,278.9,28.01
2024-11-11 15:00:00,629.47,39.48,370.39,303.83,24.53
2024-11-11 16:00:00,626.39,40.87,365.3,312.52,28.7
2024-11-11 17:00:00,626.63,41.68,355.64,315.81,26.81
2024-11-11 18:00:00,636.91,41.53,341.54,315.62,21.1
2024-11-11 19:00:00,653.57,39.2,356.17,316.15,23.36
2024-11-11 20:00:00,658.31,38.06,351.95,312.06,20.34
2024-11-11 21:00:00,664.77,40.77,348.05,302.17,19.94
2024-11-11 22:00:00,677.64,42.68,348.04,297.46,18.84
2024-11-11 23:00:00,660.89,39.43,335.23,307.86,18.95
2024-11-12 00:00:00,675.13,34.38,335.98,307.74,19.07
2024-11-12 01:00:00,666.67,32.23,326.31,310.81,19.15
2024-11-12 02:00:00,672.56,33.49,323.56,318.55,18.82
2024-11-12 03:00:00,670.11,34.03,333.22,329.22,18.89
2024-11-12 04:00:00,658.43,35.73,353.35,346.34,19.58
2024-11-12 05:00:00,619.79,37.31,338.85,369.97,20.97
2024-11-12 06:00:00,605.79,43.13,332.88,382.87,28.25
2024-11-12 07:00:00,602.13,47.25,325.46,382.59,27.67
2024-11-12 08:00:00,603.44,47.07,324.42,359.7,33.36
2024-11-12 09:00:00,612.56,44.51,320.89,329.48,35.9
2024-11-12 10:00:00,619.0,46.26,326.07,304.6,35.61
2024-11-12 11:00:00,622.63,46.36,321.43,309.05,35.76
2024-11-12 12:00:00,619.09,46.91,327.01,325.87,33.01
2024-11-12 13:00:00,625.14,48.95,333.0,338.85,35.25
2024-11-12 14:00:00,621.09,51.07,339.67,366.13,33.56
2024-11-12 15:00:00,614.73,53.52,349.15,409.68,29.11
2024-11-12 16:00:00,620.2,54.99,345.05,440.83,24.63
2024-11-12 17:00:00,625.26,54.29,331.63,448.98,25.53
2024-11-12 18:00:00,620.41,58.48,335.96,460.06,24.12
2024-11-12 19:00:00,626.15,58.75,332.26,471.06,21.49
2024-11-12 20:00:00,643.98,59.59,343.72,481.55,19.44
2024-11-12 21:00:00,655.65,62.35,346.91,489.19,18.99
2024-11-12 22:00:00,661.49,62.57,341.55,491.06,18.77
2024-11-12 23:00:00,663.19,56.58,336.02,503.07,19.95
2024-11-13 00:00:00,672.99,47.82,336.84,503.71,20.15
2024-11-13 01:00:00,672.9,44.17,337.94,508.37,20.03
2024-11-13 02:00:00,667.47,42.09,334.77,509.39,19.92
2024-11-13 03:00:00,666.65,41.43,342.37,502.97,20.14
2024-11-13 04:00:00,668.76,48.14,346.61,499.84,20.62
2024-11-13 05:00:00,654.27,57.41,335.99,494.21,21.88
2024-11-13 06:00:00,638.1,63.19,326.99,491.18,27.22
2024-11-13 07:00:00,624.29,63.56,320.56,481.84,27.03
2024-11-13 08:00:00,615.79,62.49,318.28,443.36,26.93
2024-11-13 09:00:00,620.7,61.63,320.7,417.41,25.73
2024-11-13 10:00:00,626.08,60.65,328.45,392.18,25.47
2024-11-13 11:00:00,626.96,60.51,328.27,379.18,25.8
2024-11-13 12:00:00,631.14,60.41,325.57,374.63,25.46
2024-11-13 13:00:00,635.06,62.47,341.42,380.89,24.66
2024-11-13 14:00:00,636.26,62.19,351.51,408.25,24.69
2024-11-13 15:00:00,629.87,63.37,344.35,439.9,21.16
2024-11-13 16:00:00,629.45,62.86,334.73,460.49,20.7
2024-11-13 17:00:00,633.24,63.62,335.43,469.84,20.49
2024-11-13 18:00:00,629.97,63.38,336.67,464.22,20.87
2024-11-13 19:00:00,630.26,63.4,344.87,457.15,21.3
2024-11-13 20:00:00,630.46,65.66,347.77,456.33,20.56
2024-11-13 21:00:00,644.01,67.74,341.94,452.14,20.71
2024-11-13 22:00:00,646.09,67.43,345.43,442.88,20.65
2024-11-13 23:00:00,656.05,61.6,344.73,437.58,18.38
2024-11-14 00:00:00,657.54,57.43,336.26,444.25,18.02
2024-11-14 01:00:00,657.53,55.98,328.33,437.0,18.0
2024-11-14 02:00:00,651.93,53.72,329.14,423.03,18.08
2024-11-14 03:00:00,643.23,50.39,337.77,420.23,18.36
2024-11-14 04:00:00,633.95,52.04,347.83,406.62,19.03
2024-11-14 05:00:00,612.1,60.18,340.42,407.19,20.96
2024-11-14 06:00:00,605.07,65.16,337.29,408.11,21.61
2024-11-14 07:00:00,559.97,63.4,317.51,410.45,21.74
2024-11-14 08:00:00,564.49,57.77,324.45,396.42,21.93
2024-11-14 09:00:00,568.97,57.68,314.94,374.83,22.28
2024-11-14 10:00:00,562.38,56.43,312.32,362.46,22.85
2024-11-14 11:00:00,568.94,52.73,306.92,363.0,22.85
2024-11-14 12:00:00,587.6,47.73,315.83,367.35,22.81
2024-11-14 13:00:00,612.02,52.2,323.96,387.18,22.38
2024-11-14 14:00:00,612.11,56.44,334.52,404.47,22.22
2024-11-14 15:00:00,611.42,60.75,346.43,432.43,22.44
2024-11-14 16:00:00,617.9,63.16,342.42,453.8,22.21
2024-11-14 17:00:00,614.97,65.49,317.31,462.07,21.33
2024-11-14 18:00:00,619.83,66.35,337.36,473.05,20.74
2024-11-14 19:00:00,632.63,65.7,362.44,472.82,20.11
2024-11-14 20:00:00,654.06,67.9,355.57,481.78,19.44
2024-11-14 21:00:00,665.06,70.61,355.69,483.63,19.01
2024-11-14 22:00:00,663.82,70.0,350.81,485.58,18.61
2024-11-14 23:00:00,681.1,67.25,349.12,483.56,18.67
2024-11-15 00:00:00,691.37,63.03,345.19,486.02,18.79
2024-11-15 01:00:00,685.14,64.95,346.13,493.75,18.52
2024-11-15 02:00:00,686.59,63.94,343.82,493.06,17.86
2024-11-15 03:00:00,680.5,64.28,343.68,490.31,18.03
2024-11-15 04:00:00,656.84,67.34,356.43,487.07,18.04
2024-11-15 05:00:00,625.54,72.31,342.33,481.39,18.22
2024-11-15 06:00:00,615.13,74.69,332.2,483.49,18.4
2024-11-15 07:00:00,605.58,71.62,316.34,480.37,18.87
2024-11-15 08:00:00,614.11,68.46,302.4,452.71,19.07
2024-11-15 09:00:00,605.28,65.32,292.43,421.27,19.19
2024-11-15 10:00:00,598.54,65.29,292.53,399.9,19.26
2024-11-15 11:00:00,602.13,67.36,294.67,401.01,18.75
2024-11-15 12:00:00,599.11,67.03,294.7,399.35,18.86
2024-11-15 13:00:00,607.41,66.9,318.97,413.77,19.19
2024-11-15 14:00:00,600.17,67.9,347.14,432.23,18.72
2024-11-15 15:00:00,595.66,69.01,351.92,452.19,18.59
2024-11-15 16:00:00,604.87,69.28,359.86,449.56,18.34
2024-11-15 17:00:00,613.52,68.31,361.78,438.05,17.88
2024-11-15 18:00:00,608.61,71.11,365.59,423.89,17.82
2024-11-15 19:00:00,614.71,70.72,369.02,401.42,16.64
2024-11-15 20:00:00,648.76,68.05,368.49,376.85,15.06
2024-11-15 21:00:00,652.89,67.36,359.69,350.79,15.0
2024-11-15 22:00:00,641.51,63.11,346.5,323.65,16.16
2024-11-15 23:00:00,618.72,45.25,332.56,309.95,15.98
2024-11-16 00:00:00,586.5,34.14,314.71,297.31,15.52
2024-11-16 01:00:00,571.71,30.1,301.48,296.57,14.9
2024-11-16 02:00:00,567.39,29.47,297.85,274.53,15.29
2024-11-16 03:00:00,566.59,29.18,300.31,262.16,15.82
2024-11-16 04:00:00,559.98,30.42,303.61,262.99,16.0
2024-11-16 05:00:00,554.49,29.97,319.75,270.8,16.2
2024-11-16 06:00:00,561.01,29.55,321.55,284.0,17.1
2024-11-16 07:00:00,547.94,28.01,292.95,291.31,17.56
2024-11-16 08:00:00,520.24,28.6,263.87,281.99,17.4
2024-11-16 09:00:00,504.1,28.47,248.18,267.51,17.03
2024-11-16 10:00:00,487.41,28.58,241.43,256.45,15.62
2024-11-16 11:00:00,475.66,29.73,248.57,241.4,16.03
2024-11-16 12:00:00,480.02,27.52,260.01,236.22,15.58
2024-11-16 13:00:00,517.52,27.81,286.54,246.6,15.03
2024-11-16 14:00:00,547.67,31.94,314.24,262.72,15.76
2024-11-16 15:00:00,543.16,40.92,314.03,279.58,16.67
2024-11-16 16:00:00,547.5,42.33,316.06,290.4,17.2
2024-11-16 17:00:00,549.28,44.35,316.71,288.32,17.33
2024-11-16 18:00:00,568.93,47.43,317.36,283.24,17.18
2024-11-16 19:00:00,563.12,41.37,308.87,287.23,17.3
2024-11-16 20:00:00,557.93,34.21,309.84,297.58,16.77
2024-11-16 21:00:00,560.72,33.43,307.43,315.85,17.45
2024-11-16 22:00:00,551.71,34.59,294.94,307.85,18.48
2024-11-16 23:00:00,554.3,33.82,294.24,277.9,19.07
2024-11-17 00:00:00,550.15,30.89,295.09,242.32,18.83
2024-11-17 01:00:00,552.53,27.9,289.99,214.82,18.39
2024-11-17 02:00:00,547.3,28.0,288.98,202.03,18.46
2024-11-17 03:00:00,549.29,28.35,293.67,199.7,18.22
2024-11-17 04:00:00,542.06,28.66,294.66,200.65,16.1
2024-11-17 05:00:00,551.88,28.73,303.11,201.67,14.37
